"","Date","WL","Cond","NO3","NH4","Flow","NO3E","NH4E","water","NO3C","NH4C","waterin","waterin2","watercm2"
"35438",2017-07-19 14:45:00,1.34,"OFF",0.159064,0.167270576,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35439",2017-07-19 15:00:00,1.342,"OFF",0.163977,0.162616047,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35440",2017-07-19 15:15:00,1.341,"OFF",0.1767508,0.165843702,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35441",2017-07-19 15:30:00,1.341,"OFF",0.1895246,0.169071357,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35442",2017-07-19 15:45:00,1.344,"OFF",0.1718378,0.173523782,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35443",2017-07-19 16:00:00,1.342,"OFF",0.154151,0.177976207,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35444",2017-07-19 16:15:00,1.341,"OFF",0.1359729,0.189607817,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35445",2017-07-19 16:30:00,1.342,"OFF",0.1177948,0.201239427,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35446",2017-07-19 16:45:00,1.342,"OFF",0.1020732,0.2072637785,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35447",2017-07-19 17:00:00,1.343,"OFF",0.0863516,0.21328813,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35448",2017-07-19 17:15:00,1.342,"OFF",0.0581758,0.2209394315,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35449",2017-07-19 17:30:00,1.34,"OFF",0.03,0.228590733,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35450",2017-07-19 17:45:00,1.342,"OFF",0.03,0.234063495,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35451",2017-07-19 18:00:00,1.34,"OFF",0.03,0.239536257,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35452",2017-07-19 18:15:00,1.342,"OFF",0.0562106,0.21629497,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35453",2017-07-19 18:30:00,1.342,"OFF",0.0824212,0.193053683,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35454",2017-07-19 18:45:00,1.342,"OFF",0.0562106,0.214840802,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35455",2017-07-19 19:00:00,1.338,"OFF",0.03,0.236627921,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35456",2017-07-19 19:15:00,1.339,"OFF",0.03,0.251965457,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35457",2017-07-19 19:30:00,1.339,"OFF",0.03,0.267302993,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35458",2017-07-19 19:45:00,1.341,"OFF",0.03,0.2558413585,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35459",2017-07-19 20:00:00,1.337,"OFF",0.03,0.244379724,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35460",2017-07-19 20:15:00,1.338,"OFF",0.03,0.2454995905,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35461",2017-07-19 20:30:00,1.34,"OFF",0.03,0.246619457,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35462",2017-07-19 20:45:00,1.339,"OFF",0.03,0.246020635,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35463",2017-07-19 21:00:00,1.34,"OFF",0.03,0.245421813,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35464",2017-07-19 21:15:00,1.339,"OFF",0.03,0.2429720955,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35465",2017-07-19 21:30:00,1.34,"OFF",0.03,0.240522378,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35466",2017-07-19 21:45:00,1.34,"OFF",0.03,0.237662969,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35467",2017-07-19 22:00:00,1.339,"OFF",0.03,0.23480356,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35468",2017-07-19 22:15:00,1.341,"OFF",0.0483498,0.2308862805,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35469",2017-07-19 22:30:00,1.344,"OFF",0.0666996,0.226969001,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35470",2017-07-19 22:45:00,1.342,"OFF",0.0730865,0.2060859235,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35471",2017-07-19 23:00:00,1.343,"OFF",0.0794734,0.185202846,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35472",2017-07-19 23:15:00,1.343,"OFF",0.0848777,0.189676403,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35473",2017-07-19 23:30:00,1.344,"OFF",0.090282,0.19414996,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35474",2017-07-19 23:45:00,1.343,"OFF",0.0991254,0.1943163355,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35475",2017-07-20,1.344,"OFF",0.1079688,0.194482711,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35476",2017-07-20 00:15:00,1.342,"OFF",0.1094427,0.193976235,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35477",2017-07-20 00:30:00,1.342,"OFF",0.1109166,0.193469759,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35478",2017-07-20 00:45:00,1.343,"OFF",0.1163209,0.1919733775,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35479",2017-07-20 01:00:00,1.343,"OFF",0.1217252,0.190476996,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35480",2017-07-20 01:15:00,1.343,"OFF",0.1182861,0.1898779675,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35481",2017-07-20 01:30:00,1.343,"OFF",0.114847,0.189278939,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35482",2017-07-20 01:45:00,1.343,"OFF",0.1202513,0.183309355,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35483",2017-07-20 02:00:00,1.345,"OFF",0.1256556,0.177339771,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35484",2017-07-20 02:15:00,1.345,"OFF",0.1403946,0.1734478345,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35485",2017-07-20 02:30:00,1.346,"OFF",0.1551336,0.169555898,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35486",2017-07-20 02:45:00,1.346,"OFF",0.1546423,0.171841041,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35487",2017-07-20 03:00:00,1.346,"OFF",0.154151,0.174126184,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35488",2017-07-20 03:15:00,1.345,"OFF",0.1512032,0.1741692635,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35489",2017-07-20 03:30:00,1.345,"OFF",0.1482554,0.174212343,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35490",2017-07-20 03:45:00,1.345,"OFF",0.1851029,0.179320323,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35491",2017-07-20 04:00:00,1.344,"OFF",0.2219504,0.184428303,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35492",2017-07-20 04:15:00,1.345,"OFF",0.1939463,0.1799433335,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35493",2017-07-20 04:30:00,1.344,"OFF",0.1659422,0.175458364,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35494",2017-07-20 04:45:00,1.343,"OFF",0.1570988,0.169344977,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35495",2017-07-20 05:00:00,1.344,"OFF",0.1482554,0.16323159,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35496",2017-07-20 05:15:00,1.343,"OFF",0.16889,0.1586911745,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35497",2017-07-20 05:30:00,1.344,"OFF",0.1895246,0.154150759,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35498",2017-07-20 05:45:00,1.343,"OFF",0.2121244,0.1425421895,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35499",2017-07-20 06:00:00,1.345,"OFF",0.2347242,0.13093362,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35500",2017-07-20 06:15:00,1.343,"OFF",0.2209678,0.123630433,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35501",2017-07-20 06:30:00,1.343,"OFF",0.2072114,0.116327246,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35502",2017-07-20 06:45:00,1.345,"OFF",0.2126157,0.1229396475,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35503",2017-07-20 07:00:00,1.345,"OFF",0.21802,0.129552049,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35504",2017-07-20 07:15:00,1.345,"OFF",0.227846,0.1342657555,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35505",2017-07-20 07:30:00,1.343,"OFF",0.237672,0.138979462,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35506",2017-07-20 07:45:00,1.343,"OFF",0.208194,0.1450406595,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35507",2017-07-20 08:00:00,1.341,"OFF",0.178716,0.151101857,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35508",2017-07-20 08:15:00,1.341,"OFF",0.1919811,0.147282579,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35509",2017-07-20 08:30:00,1.341,"OFF",0.2052462,0.143463301,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35510",2017-07-20 08:45:00,1.34,"OFF",0.2062288,0.1408391465,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35511",2017-07-20 09:00:00,1.339,"OFF",0.2072114,0.138214992,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35512",2017-07-20 09:15:00,1.339,"OFF",0.1949289,0.1434593505,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35513",2017-07-20 09:30:00,1.338,"OFF",0.1826464,0.148703709,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35514",2017-07-20 09:45:00,1.34,"OFF",0.1782247,0.162749766,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35515",2017-07-20 10:00:00,1.338,"OFF",0.173803,0.176795823,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35516",2017-07-20 10:15:00,1.339,"OFF",0.1526771,0.1881822815,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35517",2017-07-20 10:30:00,1.337,"OFF",0.1315512,0.19956874,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35518",2017-07-20 10:45:00,1.338,"OFF",0.1207426,0.2060429335,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35519",2017-07-20 11:00:00,1.336,"OFF",0.109934,0.212517127,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35520",2017-07-20 11:15:00,1.336,"OFF",0.109934,0.207685579,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35521",2017-07-20 11:30:00,1.339,"OFF",0.109934,0.202854031,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35522",2017-07-20 11:45:00,1.337,"OFF",0.1168122,0.204217791,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35523",2017-07-20 12:00:00,1.338,"OFF",0.1236904,0.205581551,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35524",2017-07-20 12:15:00,1.336,"OFF",0.1163209,0.2015760935,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35525",2017-07-20 12:30:00,1.334,"OFF",0.1089514,0.197570636,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35526",2017-07-20 12:45:00,1.338,"OFF",0.1089514,0.1977264355,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35527",2017-07-20 13:00:00,1.338,"OFF",0.1089514,0.197882235,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35528",2017-07-20 13:15:00,1.34,"OFF",0.1143557,0.202350915,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35529",2017-07-20 13:30:00,1.338,"OFF",0.11976,0.206819595,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35530",2017-07-20 13:45:00,1.34,"OFF",0.1251643,0.207078701,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35531",2017-07-20 14:00:00,1.338,"OFF",0.1305686,0.207337807,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35532",2017-07-20 14:15:00,1.338,"OFF",0.114847,0.2077613445,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35533",2017-07-20 14:30:00,1.338,"OFF",0.0991254,0.208184882,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35534",2017-07-20 14:45:00,1.339,"OFF",0.1060036,0.213309314,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35535",2017-07-20 15:00:00,1.338,"OFF",0.1128818,0.218433746,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35536",2017-07-20 15:15:00,1.339,"OFF",0.0996167,0.2293773085,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35537",2017-07-20 15:30:00,1.339,"OFF",0.0863516,0.240320871,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35538",2017-07-20 15:45:00,1.341,"OFF",0.0897907,0.225186742,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35539",2017-07-20 16:00:00,1.34,"OFF",0.0932298,0.210052613,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35540",2017-07-20 16:15:00,1.339,"OFF",0.1177948,0.201761482,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35541",2017-07-20 16:30:00,1.34,"OFF",0.1423598,0.193470351,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35542",2017-07-20 16:45:00,1.341,"OFF",0.1251643,0.1900453925,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35543",2017-07-20 17:00:00,1.339,"OFF",0.1079688,0.186620434,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35544",2017-07-20 17:15:00,1.339,"OFF",0.1310599,0.184130496,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35545",2017-07-20 17:30:00,1.336,"OFF",0.154151,0.181640558,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35546",2017-07-20 17:45:00,1.335,"OFF",0.1369555,0.1862111735,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35547",2017-07-20 18:00:00,1.336,"OFF",0.11976,0.190781789,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35548",2017-07-20 18:15:00,1.338,"OFF",0.1187774,0.186657724,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35549",2017-07-20 18:30:00,1.337,"OFF",0.1177948,0.182533659,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35550",2017-07-20 18:45:00,1.334,"OFF",0.1305686,0.179107986,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35551",2017-07-20 19:00:00,1.337,"OFF",0.1433424,0.175682313,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35552",2017-07-20 19:15:00,1.336,"OFF",0.1679074,0.168676756,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35553",2017-07-20 19:30:00,1.335,"OFF",0.1924724,0.161671199,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35554",2017-07-20 19:45:00,1.335,"OFF",0.1757682,0.1651132915,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35555",2017-07-20 20:00:00,1.335,"OFF",0.159064,0.168555384,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35556",2017-07-20 20:15:00,1.338,"OFF",0.1453076,0.169353664,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35557",2017-07-20 20:30:00,1.338,"OFF",0.1315512,0.170151944,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35558",2017-07-20 20:45:00,1.337,"OFF",0.13425335,0.181371432,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35559",2017-07-20 21:00:00,1.34,"OFF",0.1369555,0.19259092,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35560",2017-07-20 21:15:00,1.336,"OFF",0.13965765,0.2038104075,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35561",2017-07-20 21:30:00,1.338,"OFF",0.1423598,0.215029895,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35562",2017-07-20 21:45:00,1.337,"OFF",0.1040384,0.2400801815,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35563",2017-07-20 22:00:00,1.338,"OFF",0.065717,0.265130468,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35564",2017-07-20 22:15:00,1.338,"OFF",0.1005993,0.2392368555,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35565",2017-07-20 22:30:00,1.34,"OFF",0.1354816,0.213343243,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35566",2017-07-20 22:45:00,1.338,"OFF",0.1403946,0.205514879,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35567",2017-07-20 23:00:00,1.338,"OFF",0.1453076,0.197686515,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35568",2017-07-20 23:15:00,1.338,"OFF",0.1467815,0.1861918915,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35569",2017-07-20 23:30:00,1.34,"OFF",0.1482554,0.174697268,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35570",2017-07-20 23:45:00,1.34,"OFF",0.16889,0.1608803295,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35571",2017-07-21,1.343,"OFF",0.1895246,0.147063391,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35572",2017-07-21 00:15:00,1.34,"OFF",0.2003332,0.1372932385,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35573",2017-07-21 00:30:00,1.34,"OFF",0.2111418,0.127523086,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35574",2017-07-21 00:45:00,1.341,"OFF",0.2121244,0.130287045,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35575",2017-07-21 01:00:00,1.34,"OFF",0.213107,0.133051004,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35576",2017-07-21 01:15:00,1.34,"OFF",0.2347242,0.124410517,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35577",2017-07-21 01:30:00,1.341,"OFF",0.2563414,0.11577003,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35578",2017-07-21 01:45:00,1.341,"OFF",0.247498,0.1090139775,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35579",2017-07-21 02:00:00,1.339,"OFF",0.2386546,0.102257925,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35580",2017-07-21 02:15:00,1.341,"OFF",0.2637109,0.1048998275,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35581",2017-07-21 02:30:00,1.339,"OFF",0.2887672,0.10754173,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35582",2017-07-21 02:45:00,1.34,"OFF",0.281889,0.1028818755,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35583",2017-07-21 03:00:00,1.339,"OFF",0.2750108,0.098222021,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35584",2017-07-21 03:15:00,1.339,"OFF",0.3025236,0.0946664375,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35585",2017-07-21 03:30:00,1.341,"OFF",0.3300364,0.091110854,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35586",2017-07-21 03:45:00,1.339,"OFF",0.3148061,0.093612879,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35587",2017-07-21 04:00:00,1.339,"OFF",0.2995758,0.096114904,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35588",2017-07-21 04:15:00,1.34,"OFF",0.3123496,0.0956930095,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35589",2017-07-21 04:30:00,1.338,"OFF",0.3251234,0.095271115,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35590",2017-07-21 04:45:00,1.338,"OFF",0.3074366,0.0965517295,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35591",2017-07-21 05:00:00,1.34,"OFF",0.2897498,0.097832344,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35592",2017-07-21 05:15:00,1.339,"OFF",0.2858194,0.1012375825,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35593",2017-07-21 05:30:00,1.339,"OFF",0.281889,0.104642821,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35594",2017-07-21 05:45:00,1.338,"OFF",0.2892585,0.1034014265,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35595",2017-07-21 06:00:00,1.339,"OFF",0.296628,0.102160032,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35596",2017-07-21 06:15:00,1.339,"OFF",0.3231582,0.1074374195,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35597",2017-07-21 06:30:00,1.339,"OFF",0.3496884,0.112714807,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35598",2017-07-21 06:45:00,1.34,"OFF",0.3241408,0.1132998315,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35599",2017-07-21 07:00:00,1.341,"OFF",0.2985932,0.113884856,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35600",2017-07-21 07:15:00,1.341,"OFF",0.2931889,0.116720737,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35601",2017-07-21 07:30:00,1.34,"OFF",0.2877846,0.119556618,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35602",2017-07-21 07:45:00,1.34,"OFF",0.2887672,0.1243140235,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35603",2017-07-21 08:00:00,1.338,"OFF",0.2897498,0.129071429,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35604",2017-07-21 08:15:00,1.338,"OFF",0.2676413,0.128228459,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35605",2017-07-21 08:30:00,1.338,"OFF",0.2455328,0.127385489,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35606",2017-07-21 08:45:00,1.338,"OFF",0.2553588,0.1269653,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35607",2017-07-21 09:00:00,1.336,"OFF",0.2651848,0.126545111,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35608",2017-07-21 09:15:00,1.336,"OFF",0.2813977,0.1216449885,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35609",2017-07-21 09:30:00,1.336,"OFF",0.2976106,0.116744866,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35610",2017-07-21 09:45:00,1.335,"OFF",0.2632196,0.114240602,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35611",2017-07-21 10:00:00,1.335,"OFF",0.2288286,0.111736338,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35612",2017-07-21 10:15:00,1.334,"OFF",0.2342329,0.113270852,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"35613",2017-07-21 10:30:00,1.334,"OFF",0.2396372,0.114805366,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
