Date,NO3,NH4
7/23/2016 0:59,0.1354816,0.083516834
7/23/2016 1:29,0.1413772,0.100512546
7/23/2016 1:59,0.1433424,0.120705165
7/23/2016 2:29,0.1187774,0.118855747
7/23/2016 2:59,0.124673,0.141114953
7/23/2016 3:29,0.1010906,0.155500298
7/23/2016 3:59,0.124673,0.157580455
7/23/2016 4:29,0.134499,0.157420664
7/23/2016 4:59,0.0873342,0.151655315
7/23/2016 5:29,0.1325338,0.151888964
7/23/2016 5:59,0.1453076,0.14931257
7/23/2016 6:29,0.149238,0.141822227
7/23/2016 6:59,0.1236904,0.146352297
7/23/2016 7:29,0.1423598,0.14754625
7/23/2016 7:59,0.1570988,0.14427302
7/23/2016 8:29,0.1561162,0.14464912
7/23/2016 8:59,0.149238,0.144514563
7/23/2016 9:29,0.1531684,0.133769074
7/23/2016 9:59,0.1561162,0.127889362
7/23/2016 10:29,0.1502206,0.122244607
7/23/2016 10:59,0.2052462,0.114014266
7/23/2016 11:29,0.1924724,0.103376801
7/23/2016 11:59,0.2101592,0.101211375
7/23/2016 12:29,0.2072114,0.087178474
7/23/2016 12:59,0.2366894,0.07955108
7/23/2016 13:29,0.2317764,0.082319218
7/23/2016 13:59,0.2465154,0.072312673
7/23/2016 14:29,0.2642022,0.069926669
7/23/2016 14:59,0.2799238,0.063942757
7/23/2016 15:29,0.2681326,0.063008385
7/23/2016 15:59,0.2553588,0.051390953
7/23/2016 16:29,0.2740282,0.056649675
7/23/2016 16:59,0.2602718,0.048385455
7/23/2016 17:29,0.2435676,0.04832639
7/23/2016 17:59,0.2838542,0.048952789
7/23/2016 18:29,0.2750108,0.051835628
7/23/2016 18:59,0.2484806,0.040360612
7/23/2016 19:29,0.2858194,0.036204068
7/23/2016 19:59,0.345758,0.060986601
7/23/2016 20:29,0.26715,0.046826142
7/23/2016 20:59,0.242585,0.055387982
7/23/2016 21:29,0.2357068,0.062970023
7/23/2016 21:59,0.2298112,0.066073414
7/23/2016 22:29,0.2455328,0.074515602
7/23/2016 22:59,0.2190026,0.078980094
7/23/2016 23:29,0.2052462,0.085775414
7/23/2016 23:59,0.2091766,0.091794956
7/24/2016 0:29,0.2101592,0.09150015
7/24/2016 0:59,0.1777334,0.091638132
7/24/2016 1:29,0.203281,0.090387058
7/24/2016 1:59,0.193455,0.090853979
7/24/2016 2:29,0.198368,0.101845705
7/24/2016 2:59,0.1728204,0.102629117
7/24/2016 3:29,0.1826464,0.107200705
7/24/2016 3:59,0.2121244,0.107171751
7/24/2016 4:29,0.1855942,0.110811595
7/24/2016 4:59,0.1993506,0.110153919
7/24/2016 5:29,0.1806812,0.109487364
7/24/2016 5:59,0.1865768,0.114197256
7/24/2016 6:29,0.2013158,0.103800841
7/24/2016 6:59,0.2062288,0.111948052
7/24/2016 7:29,0.1964028,0.109068738
7/24/2016 7:59,0.2209678,0.108307476
7/24/2016 8:29,0.1502206,0.107526875
7/24/2016 8:59,0.203281,0.109287306
7/24/2016 9:29,0.222933,0.109412109
7/24/2016 9:59,0.2170374,0.107106707
7/24/2016 10:29,0.1895246,0.097732767
7/24/2016 10:59,0.2121244,0.096183084
